gid,year,pop_gpw_sum
"76535","2010","392796.53"
"76536","2010","102667.75"
"76537","2010","78607.734"
"76538","2010","17594.652"
"76539","2010","3498.5405"
"76540","2010","9086.052"
"76541","2010","2439.128"
"76542","2010","1544.7999"
"76543","2010","1544.7999"
"76544","2010","1281.9978"
"76545","2010","1008.37897"
"76546","2010","917.5393"
"76547","2010","546.63165"
"76548","2010","533.069"
"76549","2010","2561.9663"
"76550","2010","2989.274"
"76551","2010","6001.6284"
"76552","2010","54263.21"
"76553","2010","16311.713"
"76554","2010","11444.445"
"76555","2010","10575.13"
"76556","2010","6889.125"
"76557","2010","11799.545"
"76558","2010","24414.748"
"76559","2010","35982.66"
"76560","2010","26314.012"
"76561","2010","24359.488"
"76562","2010","19188.379"
"76563","2010","8155.891"
"76564","2010","5414.0073"
"76565","2010","12731.517"
"76566","2010","8820.16"
"76567","2010","69815.2"
"76960","2010","674.2695"
"76961","2010","1769.6139"
"76962","2010","7470.854"
"76963","2010","1597.5034"
"76964","2010","2480.5708"
"76965","2010","18640.154"
"76966","2010","6643.9067"
"76967","2010","4947.219"
"76968","2010","6529.9043"
"76969","2010","92641.84"
"76970","2010","10002.0625"
"76971","2010","11708.966"
"76972","2010","15946.682"
"76973","2010","8126.588"
"76974","2010","9579.358"
"76975","2010","6562.5767"
"76976","2010","1593.7139"
"76977","2010","4133.325"
"76978","2010","5367.3247"
"76979","2010","4348.29"
"76980","2010","12222.3545"
"76981","2010","361.05927"
"77029","2010","21647.39"
"77030","2010","1137414.1"
"77031","2010","10875.657"
"77032","2010","8685.13"
"77255","2010","41563.63"
"77256","2010","105801.35"
"77257","2010","113000.75"
"77258","2010","48771.16"
"77259","2010","14204.248"
"77260","2010","4992.6177"
"77261","2010","1554.8077"
"77262","2010","1554.8077"
"77263","2010","1554.8077"
"77264","2010","1045.5187"
"77265","2010","572.5394"
"77266","2010","640.18604"
"77267","2010","860.7807"
"77268","2010","862.26953"
"77269","2010","2597.622"
"77270","2010","3012.223"
"77271","2010","6855.298"
"77272","2010","58466.793"
"77273","2010","15044.662"
"77274","2010","10087.222"
"77275","2010","19739.023"
"77276","2010","17942.045"
"77277","2010","16515.209"
"77278","2010","16686.293"
"77279","2010","16087.037"
"77280","2010","8204.817"
"77281","2010","11913.619"
"77282","2010","17332.205"
"77283","2010","9582.186"
"77284","2010","3317.0188"
"77285","2010","20649.178"
"77286","2010","6458.168"
"77287","2010","19406.393"
"77674","2010","98.33483"
"77675","2010","97.95253"
"77676","2010","27.25207"
"77679","2010","3.0289354"
"77680","2010","1249.1492"
"77681","2010","2489.3645"
"77682","2010","2687.6418"
"77683","2010","1882.0818"
"77684","2010","2457.062"
"77685","2010","4070.9321"
"77686","2010","4254.977"
"77687","2010","3885.7512"
"77688","2010","3795.9119"
"77689","2010","6741.803"
"77690","2010","29113.71"
"77691","2010","62641.223"
"77692","2010","15855.058"
"77693","2010","29424.459"
"77694","2010","91244.11"
"77695","2010","10154.64"
"77696","2010","1885.8303"
"77697","2010","3679.6152"
"77698","2010","8069.597"
"77699","2010","6259.579"
"77700","2010","17439.615"
"77701","2010","5422.6377"
"77748","2010","1526.7072"
"77749","2010","13263.527"
"77750","2010","19314.191"
"77751","2010","5851.949"
"77752","2010","497.3071"
"77975","2010","14437.169"
"77976","2010","50730.62"
"77977","2010","85241.84"
"77978","2010","72679.98"
"77979","2010","22741.477"
"77980","2010","8595.174"
"77981","2010","1564.697"
"77982","2010","1218.3276"
"77983","2010","1696.775"
"77984","2010","12697.734"
"77985","2010","15189.803"
"77986","2010","10899.044"
"77987","2010","7049.7485"
"77988","2010","1706.602"
"77989","2010","1710.5999"
"77990","2010","2690.3"
"77991","2010","6443.486"
"77992","2010","7056.9"
"77993","2010","51812.105"
"77994","2010","21382.75"
"77995","2010","17105.783"
"77996","2010","17018.787"
"77997","2010","21899.31"
"77998","2010","23856.371"
"77999","2010","23429.81"
"78000","2010","17855.268"
"78001","2010","26085.604"
"78002","2010","22602.451"
"78003","2010","24278.707"
"78004","2010","21659.068"
"78005","2010","23032.754"
"78006","2010","7057.183"
"78394","2010","1133.7422"
"78395","2010","1766.691"
"78396","2010","1068.273"
"78397","2010","4121.1665"
"78398","2010","5704.6714"
"78399","2010","1944.6715"
"78400","2010","1289.6909"
"78401","2010","1050.8904"
"78402","2010","1881.6793"
"78403","2010","1262.2026"
"78404","2010","2415.2205"
"78405","2010","1953.5521"
"78406","2010","2071.2168"
"78407","2010","4268.916"
"78408","2010","8315.808"
"78409","2010","6099.9194"
"78410","2010","9589.074"
"78411","2010","11498.546"
"78412","2010","11755.272"
"78413","2010","8981.838"
"78414","2010","11272.178"
"78415","2010","6072.477"
"78416","2010","4743.6016"
"78417","2010","5381.353"
"78418","2010","4874.607"
"78419","2010","6941.1445"
"78420","2010","11696.556"
"78421","2010","15816.332"
"78467","2010","889.7152"
"78468","2010","13921.853"
"78469","2010","67597.12"
"78470","2010","1135.2424"
"78695","2010","335.02158"
"78696","2010","65285.33"
"78697","2010","133383.34"
"78698","2010","254423.44"
"78699","2010","96760"
"78700","2010","13962.021"
"78701","2010","2575.4473"
"78702","2010","8906.81"
"78703","2010","12568.1"
"78704","2010","15420.496"
"78705","2010","12978.476"
"78706","2010","8280.889"
"78707","2010","8017.5903"
"78708","2010","1719.42"
"78709","2010","1719.42"
"78710","2010","2581.7668"
"78711","2010","5801.6123"
"78712","2010","15704.745"
"78713","2010","16345.885"
"78714","2010","11834.191"
"78715","2010","8915.796"
"78716","2010","10985.788"
"78717","2010","18772.441"
"78718","2010","24712.184"
"78719","2010","35048.992"
"78720","2010","28622.959"
"78721","2010","32935.53"
"78722","2010","39971.05"
"78723","2010","102222.45"
"78724","2010","281309.12"
"78725","2010","162344.56"
"78726","2010","9768.429"
"79073","2010","7.7783117"
"79074","2010","355.99002"
"79075","2010","486.08716"
"79076","2010","16119.233"
"79077","2010","68.99368"
"79112","2010","2.4856052"
"79114","2010","207.98988"
"79115","2010","801.6726"
"79116","2010","1314.535"
"79117","2010","30714.91"
"79118","2010","281708.3"
"79119","2010","18018.564"
"79120","2010","3645.514"
"79121","2010","985.3083"
"79122","2010","1061.8123"
"79123","2010","657.49066"
"79124","2010","718.64044"
"79125","2010","985.0955"
"79126","2010","2194.6792"
"79127","2010","3809.5303"
"79128","2010","13321.655"
"79129","2010","1467.9042"
"79130","2010","1649.3822"
"79131","2010","1266.3138"
"79132","2010","1684.3873"
"79133","2010","1630.8167"
"79134","2010","7635.3926"
"79135","2010","27048.18"
"79136","2010","23091.232"
"79137","2010","7281.981"
"79138","2010","5138.4087"
"79139","2010","368928.94"
"79140","2010","3386.7656"
"79141","2010","37653.62"
"79142","2010","7986.7856"
"79187","2010","15303.198"
"79188","2010","23495.262"
"79189","2010","12022.15"
"79190","2010","20.789955"
"79416","2010","8975.696"
"79417","2010","42617.953"
"79418","2010","143846.62"
"79419","2010","109564.07"
"79420","2010","33485.977"
"79421","2010","13107.9"
"79422","2010","13444.116"
"79423","2010","15515.014"
"79424","2010","15515.014"
"79425","2010","12955.575"
"79426","2010","9023.883"
"79427","2010","13692.225"
"79428","2010","15406.283"
"79429","2010","9464.6875"
"79430","2010","8929.582"
"79431","2010","7002.9165"
"79432","2010","7041.4424"
"79433","2010","7249.1187"
"79434","2010","9987.522"
"79435","2010","11063.193"
"79436","2010","11756.412"
"79437","2010","17840.02"
"79438","2010","43122.09"
"79439","2010","61651.547"
"79440","2010","56364.715"
"79441","2010","61569.297"
"79442","2010","192050.84"
"79443","2010","5518275.5"
"79444","2010","6222534.5"
"79445","2010","245318.97"
"79446","2010","696.9018"
"79447","2010","20792.094"
"79448","2010","1559182.5"
"79449","2010","188553.75"
"79450","2010","72814.09"
"79451","2010","71620.62"
"79452","2010","6694.1514"
"79453","2010","27.832598"
"79599","2010","9368.342"
"79600","2010","4422.046"
"79601","2010","19998.11"
"79792","2010","753.3463"
"79793","2010","3549.7349"
"79794","2010","4407.5044"
"79795","2010","4233.0337"
"79796","2010","7466.1133"
"79797","2010","6448.396"
"79798","2010","1734.1771"
"79799","2010","3.731394"
"79831","2010","320.77722"
"79832","2010","14625.078"
"79833","2010","22.614237"
"79834","2010","14.395697"
"79835","2010","688.5835"
"79836","2010","4647.6426"
"79837","2010","47395.59"
"79838","2010","831781.4"
"79839","2010","12881.919"
"79840","2010","2714.041"
"79841","2010","2312.3855"
"79842","2010","2019.314"
"79843","2010","661.5206"
"79844","2010","661.5206"
"79845","2010","665.27203"
"79846","2010","5460.6904"
"79847","2010","1968.2687"
"79848","2010","1692.0039"
"79849","2010","934.3235"
"79850","2010","769.68915"
"79851","2010","1379.7727"
"79852","2010","2234.7288"
"79853","2010","11151.488"
"79854","2010","8824.051"
"79855","2010","10651.599"
"79856","2010","9176.624"
"79857","2010","7825.1323"
"79858","2010","7206.9976"
"79859","2010","3851.7659"
"79860","2010","28785.96"
"79861","2010","35914.098"
"79862","2010","128650.91"
"79906","2010","1452.1403"
"79907","2010","2772.2593"
"79908","2010","833.6084"
"80136","2010","1205.1676"
"80137","2010","41251.75"
"80138","2010","146188.16"
"80139","2010","354412.4"
"80140","2010","24448.814"
"80141","2010","8360.59"
"80142","2010","7766.481"
"80143","2010","11010.852"
"80144","2010","11881.942"
"80145","2010","11780.671"
"80146","2010","12110.97"
"80147","2010","28622.047"
"80148","2010","42674.105"
"80149","2010","25075.744"
"80150","2010","21144.734"
"80151","2010","11801.555"
"80152","2010","17960.879"
"80153","2010","10439.783"
"80154","2010","10770.165"
"80155","2010","22589.045"
"80156","2010","36263.26"
"80157","2010","37468.734"
"80158","2010","46479.746"
"80159","2010","48038.707"
"80160","2010","54720.63"
"80161","2010","56622.914"
"80162","2010","215625.66"
"80163","2010","1619420.4"
"80164","2010","94355.914"
"80165","2010","46088.23"
"80166","2010","48586.945"
"80167","2010","53163.074"
"80168","2010","112023.73"
"80169","2010","159269.28"
"80170","2010","17865.602"
"80171","2010","64687.9"
"80172","2010","19834.121"
"80173","2010","9550.692"
"80317","2010","217721.78"
"80318","2010","944462.3"
"80319","2010","125960.95"
"80320","2010","30388.393"
"80321","2010","15559.998"
"80322","2010","8129.36"
"80323","2010","26774.248"
"80324","2010","11436.909"
"80325","2010","122450.97"
"80326","2010","14288.609"
"80327","2010","81388.734"
"80328","2010","293.46585"
"80329","2010","4512.6855"
"80330","2010","47430.848"
"80331","2010","1781.4971"
"80332","2010","7045.747"
"80510","2010","14.026073"
"80511","2010","5062.3965"
"80512","2010","2040.2769"
"80513","2010","5618.5347"
"80514","2010","2326.225"
"80515","2010","1490.8243"
"80516","2010","1569.4967"
"80517","2010","2247.356"
"80518","2010","2260.7085"
"80519","2010","589.42395"
"80520","2010","49.008556"
"80525","2010","9.693581"
"80527","2010","6.7949004"
"80551","2010","824.07935"
"80552","2010","2425.0703"
"80553","2010","1314.4071"
"80555","2010","165.11557"
"80556","2010","7938.6343"
"80557","2010","6782.042"
"80558","2010","12638.989"
"80559","2010","6861.352"
"80560","2010","3379.9976"
"80561","2010","7947.889"
"80562","2010","20052.969"
"80563","2010","683.3883"
"80564","2010","1812.2761"
"80565","2010","47761.99"
"80566","2010","638.15826"
"80567","2010","409.1474"
"80568","2010","609.31104"
"80569","2010","728.3609"
"80570","2010","959.9143"
"80571","2010","767.73083"
"80572","2010","12290.882"
"80573","2010","17900.613"
"80574","2010","3693.1475"
"80575","2010","4215.533"
"80576","2010","7581.904"
"80577","2010","10429.523"
"80578","2010","5373.7397"
"80579","2010","3489.4724"
"80580","2010","4056.1655"
"80581","2010","33842.42"
"80582","2010","430491.38"
"80583","2010","174368.6"
"80626","2010","829.5731"
"80627","2010","36.180103"
"80857","2010","59386.1"
"80858","2010","271867.2"
"80859","2010","922762.25"
"80860","2010","6675.3086"
"80861","2010","24277.133"
"80862","2010","25100.74"
"80863","2010","22310.521"
"80864","2010","6303.9707"
"80865","2010","5081.9673"
"80866","2010","5468.244"
"80867","2010","37623.793"
"80868","2010","41001.926"
"80869","2010","23459.934"
"80870","2010","27219.268"
"80871","2010","34556.25"
"80872","2010","33354.41"
"80873","2010","17554.69"
"80874","2010","18254.973"
"80875","2010","24253.797"
"80876","2010","40437.98"
"80877","2010","44290.42"
"80878","2010","56290.66"
"80879","2010","79225.27"
"80880","2010","138196.5"
"80881","2010","84721.05"
"80882","2010","68635.086"
"80883","2010","29346.064"
"80884","2010","30431.922"
"80885","2010","31639.863"
"80886","2010","27038.96"
"80887","2010","21135.307"
"80888","2010","17855.426"
"80889","2010","16871.45"
"80890","2010","16187.985"
"80891","2010","17290.803"
"80892","2010","18187.672"
"80893","2010","18379.28"
"80894","2010","17913.525"
"81037","2010","144182.94"
"81038","2010","1461672"
"81039","2010","225551.8"
"81040","2010","65464.79"
"81041","2010","21193.674"
"81042","2010","4608.4443"
"81043","2010","5515.651"
"81044","2010","10014.022"
"81045","2010","190236.72"
"81046","2010","26516.094"
"81047","2010","21971.242"
"81048","2010","29546.387"
"81049","2010","9272.513"
"81050","2010","24197.041"
"81051","2010","268736.84"
"81052","2010","670071.8"
"81053","2010","14556.363"
"81054","2010","37870.08"
"81055","2010","522.67896"
"81230","2010","328.73547"
"81231","2010","18389.738"
"81232","2010","14581.791"
"81233","2010","5157.073"
"81234","2010","1740.3872"
"81235","2010","2564.5735"
"81236","2010","5042.082"
"81237","2010","810.2987"
"81238","2010","635.776"
"81239","2010","586.0244"
"81240","2010","312.5097"
"81241","2010","283.8097"
"81242","2010","387.12848"
"81243","2010","595.8547"
"81244","2010","634.2848"
"81245","2010","764.7049"
"81246","2010","699.963"
"81247","2010","736.00024"
"81248","2010","426.85742"
"81270","2010","58.142727"
"81271","2010","529.398"
"81272","2010","931.92377"
"81273","2010","1197.3535"
"81274","2010","737.8822"
"81275","2010","208.37451"
"81276","2010","8176.0615"
"81277","2010","4203.8154"
"81278","2010","6840.166"
"81279","2010","1617.3804"
"81280","2010","608.8727"
"81281","2010","240.14107"
"81282","2010","91.41673"
"81283","2010","833.8533"
"81284","2010","857.48694"
"81285","2010","857.48694"
"81286","2010","810.8846"
"81287","2010","381.30408"
"81288","2010","425.4158"
"81289","2010","435.34012"
"81290","2010","879.4313"
"81291","2010","573.7616"
"81292","2010","499.9258"
"81293","2010","1348.1855"
"81294","2010","2223.958"
"81295","2010","2458.5308"
"81296","2010","4400.6836"
"81297","2010","5777.306"
"81298","2010","11218.221"
"81299","2010","7146.953"
"81300","2010","5293.951"
"81301","2010","71027.01"
"81302","2010","1161311.2"
"81303","2010","2275207"
"81577","2010","326189.5"
"81578","2010","479546.06"
"81579","2010","3645911.8"
"81580","2010","1879177.5"
"81581","2010","46148.34"
"81582","2010","47259.082"
"81583","2010","163207.48"
"81584","2010","70290.14"
"81585","2010","5269.5864"
"81586","2010","15718.61"
"81587","2010","37133.656"
"81588","2010","28041.191"
"81589","2010","13660.163"
"81590","2010","27377.568"
"81591","2010","34756.434"
"81592","2010","34421.35"
"81593","2010","22124.303"
"81594","2010","28428.967"
"81595","2010","26458.637"
"81596","2010","30960.695"
"81597","2010","57328.6"
"81598","2010","98411.03"
"81599","2010","909905"
"81600","2010","203111.03"
"81601","2010","19525.475"
"81602","2010","22885.477"
"81603","2010","38185.47"
"81604","2010","20041.986"
"81605","2010","24243.361"
"81606","2010","17671.156"
"81607","2010","13289.353"
"81608","2010","14102.658"
"81609","2010","14725.412"
"81610","2010","15689.038"
"81611","2010","15440.017"
"81612","2010","15531.806"
"81613","2010","12910.203"
"81614","2010","20006.201"
"81615","2010","2071.1619"
"81756","2010","23853.81"
"81757","2010","17778.818"
"81758","2010","61050.61"
"81759","2010","101117.016"
"81760","2010","25070.271"
"81761","2010","8539.159"
"81762","2010","5535.44"
"81763","2010","13046.383"
"81764","2010","2153.4795"
"81765","2010","9543.365"
"81766","2010","3755.5115"
"81767","2010","6438.7314"
"81768","2010","1569.5564"
"81769","2010","6893.914"
"81770","2010","1560.2144"
"81771","2010","13089.88"
"81772","2010","11520.722"
"81773","2010","8267.757"
"81774","2010","66758.79"
"81775","2010","54351.723"
"81776","2010","180292.12"
"81952","2010","52095.906"
"81953","2010","14396.638"
"81954","2010","1329.2322"
"81955","2010","2367.8877"
"81956","2010","1718.9531"
"81957","2010","732.452"
"81958","2010","510.82764"
"81959","2010","520.73615"
"81960","2010","483.77106"
"81961","2010","322.58972"
"81962","2010","568.17"
"81963","2010","872.8285"
"81964","2010","872.8285"
"81965","2010","872.8285"
"81966","2010","872.8285"
"81967","2010","872.8285"
"81968","2010","870.10394"
"81969","2010","146.87234"
"81989","2010","142.12057"
"81990","2010","419.0505"
"81991","2010","652.8841"
"81992","2010","693.69855"
"81993","2010","963.9931"
"81994","2010","636.51025"
"81995","2010","13747.435"
"81996","2010","11036.187"
"81997","2010","11124.311"
"81998","2010","2371.905"
"81999","2010","456.72412"
"82000","2010","33.423985"
"82001","2010","33.423985"
