gid,row,col,xcoord,ycoord,mountains_mean
"184099","256","499","69.25","37.75","0.8416667"
"184100","256","500","69.75","37.75","0.88055557"
"184101","256","501","70.25","37.75","1"
"184102","256","502","70.75","37.75","1"
"184103","256","503","71.25","37.75","1"
"184104","256","504","71.75","37.75","1"
"184105","256","505","72.25","37.75","1"
"184106","256","506","72.75","37.75","1"
"184107","256","507","73.25","37.75","1"
"184108","256","508","73.75","37.75","1"
"184109","256","509","74.25","37.75","1"
"184110","256","510","74.75","37.75","1"
"184111","256","511","75.25","37.75","1"
"184112","256","512","75.75","37.75","1"
"184113","256","513","76.25","37.75","1"
"184114","256","514","76.75","37.75","0.8488889"
"184115","256","515","77.25","37.75","0.27916667"
"184116","256","516","77.75","37.75","0.18722223"
"184117","256","517","78.25","37.75","0.025555555"
"184118","256","518","78.75","37.75","0"
"184119","256","519","79.25","37.75","0"
"184120","256","520","79.75","37.75","0"
"184121","256","521","80.25","37.75","0"
"184122","256","522","80.75","37.75","0"
"184123","256","523","81.25","37.75","0"
"184124","256","524","81.75","37.75","0"
"184125","256","525","82.25","37.75","0"
"184126","256","526","82.75","37.75","0"
"184127","256","527","83.25","37.75","0"
"184128","256","528","83.75","37.75","0"
"184129","256","529","84.25","37.75","0"
"184130","256","530","84.75","37.75","0.0016666666"
"184131","256","531","85.25","37.75","0.012777777"
"184132","256","532","85.75","37.75","0.135"
"184133","256","533","86.25","37.75","0.8433333"
"184134","256","534","86.75","37.75","1"
"184135","256","535","87.25","37.75","1"
"184136","256","536","87.75","37.75","1"
"184137","256","537","88.25","37.75","1"
"184138","256","538","88.75","37.75","1"
"184139","256","539","89.25","37.75","1"
"184140","256","540","89.75","37.75","1"
"184141","256","541","90.25","37.75","1"
"184142","256","542","90.75","37.75","1"
"184143","256","543","91.25","37.75","1"
"184144","256","544","91.75","37.75","1"
"184145","256","545","92.25","37.75","1"
"184146","256","546","92.75","37.75","1"
"184147","256","547","93.25","37.75","1"
"184148","256","548","93.75","37.75","1"
"184149","256","549","94.25","37.75","1"
"184150","256","550","94.75","37.75","1"
"184151","256","551","95.25","37.75","1"
"184152","256","552","95.75","37.75","1"
"184153","256","553","96.25","37.75","1"
"184154","256","554","96.75","37.75","1"
"184155","256","555","97.25","37.75","1"
"184156","256","556","97.75","37.75","1"
"184157","256","557","98.25","37.75","1"
"184158","256","558","98.75","37.75","1"
"184159","256","559","99.25","37.75","1"
"184160","256","560","99.75","37.75","1"
"184161","256","561","100.25","37.75","1"
"184162","256","562","100.75","37.75","1"
"184163","256","563","101.25","37.75","1"
"184164","256","564","101.75","37.75","1"
"184165","256","565","102.25","37.75","0.97888887"
"184166","256","566","102.75","37.75","0.345"
"184167","256","567","103.25","37.75","0.07472222"
"184168","256","568","103.75","37.75","0.026666667"
"184169","256","569","104.25","37.75","0.015833333"
"184170","256","570","104.75","37.75","0.011388889"
"184171","256","571","105.25","37.75","0"
"184172","256","572","105.75","37.75","0.30722222"
"184173","256","573","106.25","37.75","0.1525"
"184174","256","574","106.75","37.75","0.045555558"
"184175","256","575","107.25","37.75","0.052222222"
"184176","256","576","107.75","37.75","0.014722222"
"184177","256","577","108.25","37.75","0.042777777"
"184178","256","578","108.75","37.75","0.15222222"
"184179","256","579","109.25","37.75","0.175"
"184180","256","580","109.75","37.75","0.096666664"
"184181","256","581","110.25","37.75","0.04972222"
"184182","256","582","110.75","37.75","0.6786111"
"184183","256","583","111.25","37.75","0.9852778"
"184184","256","584","111.75","37.75","1"
"184185","256","585","112.25","37.75","0.8663889"
"184186","256","586","112.75","37.75","0.56083333"
"184187","256","587","113.25","37.75","0.7891667"
"184188","256","588","113.75","37.75","0.9613889"
"184189","256","589","114.25","37.75","0.5063889"
"184190","256","590","114.75","37.75","0"
"184191","256","591","115.25","37.75","0"
"184192","256","592","115.75","37.75","0"
"184193","256","593","116.25","37.75","0"
"184194","256","594","116.75","37.75","0"
"184195","256","595","117.25","37.75","0"
"184196","256","596","117.75","37.75","0"
"184197","256","597","118.25","37.75","0"
"184198","256","598","118.75","37.75","0"
"184199","256","599","119.25","37.75",
"184201","256","601","120.25","37.75","0.0325"
"184202","256","602","120.75","37.75","0.015"
"184203","256","603","121.25","37.75","0.01"
"184205","256","605","122.25","37.75",
"184210","256","610","124.75","37.75",
"184211","256","611","125.25","37.75","0.02"
"184212","256","612","125.75","37.75","0"
"184213","256","613","126.25","37.75","0.0028571428"
"184214","256","614","126.75","37.75","0.025"
"184215","256","615","127.25","37.75","0.22916667"
"184216","256","616","127.75","37.75","0.40694445"
"184217","256","617","128.25","37.75","0.9116667"
"184218","256","618","128.75","37.75","0.8546154"
"184219","256","619","129.25","37.75","0.31"
"184235","256","635","137.25","37.75",
"184237","256","637","138.25","37.75","0.51"
"184238","256","638","138.75","37.75","0"
"184239","256","639","139.25","37.75","0.315625"
"184240","256","640","139.75","37.75","0.7888889"
"184241","256","641","140.25","37.75","0.74916667"
"184242","256","642","140.75","37.75","0.4903125"
"184243","256","643","141.25","37.75",
"184434","257","114","-123.25","38.25","0.1"
"184435","257","115","-122.75","38.25","0.08166667"
"184436","257","116","-122.25","38.25","0.199"
"184437","257","117","-121.75","38.25","0"
"184438","257","118","-121.25","38.25","0"
"184439","257","119","-120.75","38.25","0.61083335"
"184440","257","120","-120.25","38.25","0.9988889"
"184441","257","121","-119.75","38.25","1"
"184442","257","122","-119.25","38.25","0.93472224"
"184443","257","123","-118.75","38.25","0.7966667"
"184444","257","124","-118.25","38.25","0.9483333"
"184445","257","125","-117.75","38.25","0.7052778"
"184446","257","126","-117.25","38.25","0.445"
"184447","257","127","-116.75","38.25","0.60333335"
"184448","257","128","-116.25","38.25","0.6077778"
"184449","257","129","-115.75","38.25","0.6730555"
"184450","257","130","-115.25","38.25","0.48"
"184451","257","131","-114.75","38.25","0.5013889"
"184452","257","132","-114.25","38.25","0.63472223"
"184453","257","133","-113.75","38.25","0.63277775"
"184454","257","134","-113.25","38.25","0.41083333"
"184455","257","135","-112.75","38.25","0.7247222"
"184456","257","136","-112.25","38.25","0.92138886"
"184457","257","137","-111.75","38.25","0.8875"
"184458","257","138","-111.25","38.25","0.845"
"184459","257","139","-110.75","38.25","0.52194446"
"184460","257","140","-110.25","38.25","0.8088889"
"184461","257","141","-109.75","38.25","0.8838889"
"184462","257","142","-109.25","38.25","0.6522222"
"184463","257","143","-108.75","38.25","0.7608333"
"184464","257","144","-108.25","38.25","0.90305555"
"184465","257","145","-107.75","38.25","0.895"
"184466","257","146","-107.25","38.25","0.9961111"
"184467","257","147","-106.75","38.25","0.9763889"
"184468","257","148","-106.25","38.25","0.9075"
"184469","257","149","-105.75","38.25","0.76055557"
"184470","257","150","-105.25","38.25","0.73333335"
"184471","257","151","-104.75","38.25","0.13222222"
"184472","257","152","-104.25","38.25","0"
"184473","257","153","-103.75","38.25","0"
"184474","257","154","-103.25","38.25","0"
"184475","257","155","-102.75","38.25","0"
"184476","257","156","-102.25","38.25","0"
"184477","257","157","-101.75","38.25","0"
"184478","257","158","-101.25","38.25","0"
"184479","257","159","-100.75","38.25","0"
"184480","257","160","-100.25","38.25","0"
"184481","257","161","-99.75","38.25","0"
"184482","257","162","-99.25","38.25","0"
"184483","257","163","-98.75","38.25","0"
"184484","257","164","-98.25","38.25","0"
"184485","257","165","-97.75","38.25","0"
"184486","257","166","-97.25","38.25","0"
"184487","257","167","-96.75","38.25","0"
"184488","257","168","-96.25","38.25","0"
"184489","257","169","-95.75","38.25","0"
"184490","257","170","-95.25","38.25","0"
"184491","257","171","-94.75","38.25","0"
"184492","257","172","-94.25","38.25","0"
"184493","257","173","-93.75","38.25","0"
"184494","257","174","-93.25","38.25","0"
"184495","257","175","-92.75","38.25","0"
"184496","257","176","-92.25","38.25","0"
"184497","257","177","-91.75","38.25","0"
"184498","257","178","-91.25","38.25","0"
"184499","257","179","-90.75","38.25","0"
"184500","257","180","-90.25","38.25","0"
"184501","257","181","-89.75","38.25","0"
"184502","257","182","-89.25","38.25","0"
"184503","257","183","-88.75","38.25","0"
"184504","257","184","-88.25","38.25","0"
"184505","257","185","-87.75","38.25","0"
"184506","257","186","-87.25","38.25","0"
"184507","257","187","-86.75","38.25","0"
"184508","257","188","-86.25","38.25","0"
"184509","257","189","-85.75","38.25","0"
"184510","257","190","-85.25","38.25","0"
"184511","257","191","-84.75","38.25","0"
"184512","257","192","-84.25","38.25","0"
"184513","257","193","-83.75","38.25","0"
"184514","257","194","-83.25","38.25","0"
"184515","257","195","-82.75","38.25","0"
"184516","257","196","-82.25","38.25","0"
"184517","257","197","-81.75","38.25","0.18833333"
"184518","257","198","-81.25","38.25","0.5580556"
"184519","257","199","-80.75","38.25","0.8769444"
"184520","257","200","-80.25","38.25","1"
"184521","257","201","-79.75","38.25","1"
"184522","257","202","-79.25","38.25","0.7594444"
"184523","257","203","-78.75","38.25","0.515"
"184524","257","204","-78.25","38.25","0.09166667"
"184525","257","205","-77.75","38.25","0"
"184526","257","206","-77.25","38.25","0"
"184527","257","207","-76.75","38.25","0"
"184528","257","208","-76.25","38.25","0"
"184529","257","209","-75.75","38.25","0"
"184530","257","210","-75.25","38.25","0"
"184623","257","303","-28.75","38.25",
"184624","257","304","-28.25","38.25","0.78"
"184662","257","342","-9.25","38.25",
"184663","257","343","-8.75","38.25","0"
"184664","257","344","-8.25","38.25","0"
"184665","257","345","-7.75","38.25","0"
"184666","257","346","-7.25","38.25","0.042222224"
"184667","257","347","-6.75","38.25","0.665"
"184668","257","348","-6.25","38.25","0.34361112"
"184669","257","349","-5.75","38.25","0.395"
"184670","257","350","-5.25","38.25","0.5277778"
"184671","257","351","-4.75","38.25","0.49166667"
"184672","257","352","-4.25","38.25","0.70305556"
"184673","257","353","-3.75","38.25","0.6825"
"184674","257","354","-3.25","38.25","0.9380556"
"184675","257","355","-2.75","38.25","0.9880556"
"184676","257","356","-2.25","38.25","1"
"184677","257","357","-1.75","38.25","0.89805555"
"184678","257","358","-1.25","38.25","0.58194447"
"184679","257","359","-0.75","38.25","0.3510345"
"184680","257","360","-0.25","38.25","0.02"
"184706","257","386","12.75","38.25","0.34"
"184707","257","387","13.25","38.25","0.61142856"
"184708","257","388","13.75","38.25",
"184709","257","389","14.25","38.25",
"184710","257","390","14.75","38.25","0.89"
"184711","257","391","15.25","38.25","0.8375"
"184712","257","392","15.75","38.25","0.7593333"
"184713","257","393","16.25","38.25","0.6344444"
"184714","257","394","16.75","38.25",
"184721","257","401","20.25","38.25",
"184722","257","402","20.75","38.25","0.57"
"184723","257","403","21.25","38.25","0.212"
"184724","257","404","21.75","38.25","0.7245"
"184725","257","405","22.25","38.25","0.954"
"184726","257","406","22.75","38.25","0.7191667"
"184727","257","407","23.25","38.25","0.412"
"184728","257","408","23.75","38.25","0.48636365"
"184729","257","409","24.25","38.25","0.026666667"
"184730","257","410","24.75","38.25",
"184732","257","412","25.75","38.25",
"184733","257","413","26.25","38.25","0.74"
"184734","257","414","26.75","38.25","0.32444444"
"184735","257","415","27.25","38.25","0.297"
"184736","257","416","27.75","38.25","0.56027776"
"184737","257","417","28.25","38.25","0.7386111"
"184738","257","418","28.75","38.25","0.80388886"
"184739","257","419","29.25","38.25","0.7625"
"184740","257","420","29.75","38.25","0.79333335"
"184741","257","421","30.25","38.25","0.9522222"
"184742","257","422","30.75","38.25","0.98833334"
"184743","257","423","31.25","38.25","0.92055553"
"184744","257","424","31.75","38.25","0.58166665"
"184745","257","425","32.25","38.25","0.56027776"
"184746","257","426","32.75","38.25","0.37444445"
"184747","257","427","33.25","38.25","0.0725"
"184748","257","428","33.75","38.25","0.013888889"
"184749","257","429","34.25","38.25","0.7397222"
"184750","257","430","34.75","38.25","0.5683333"
"184751","257","431","35.25","38.25","0.7891667"
"184752","257","432","35.75","38.25","0.9419444"
"184753","257","433","36.25","38.25","0.97"
"184754","257","434","36.75","38.25","0.9166667"
"184755","257","435","37.25","38.25","0.87277776"
"184756","257","436","37.75","38.25","1"
"184757","257","437","38.25","38.25","0.845"
"184758","257","438","38.75","38.25","1"
"184759","257","439","39.25","38.25","1"
"184760","257","440","39.75","38.25","0.6475"
"184761","257","441","40.25","38.25","0.4325"
"184762","257","442","40.75","38.25","0.6508333"
"184763","257","443","41.25","38.25","0.80694443"
"184764","257","444","41.75","38.25","0.99916667"
"184765","257","445","42.25","38.25","0.99444443"
"184766","257","446","42.75","38.25","0.90416664"
"184767","257","447","43.25","38.25","0.77194446"
"184768","257","448","43.75","38.25","0.92722225"
"184769","257","449","44.25","38.25","0.9419444"
"184770","257","450","44.75","38.25","0.84"
"184771","257","451","45.25","38.25","0.60944444"
"184772","257","452","45.75","38.25","0.64"
"184773","257","453","46.25","38.25","0.7677778"
"184774","257","454","46.75","38.25","0.5738889"
"184775","257","455","47.25","38.25","0.76944447"
"184776","257","456","47.75","38.25","0.98138887"
"184777","257","457","48.25","38.25","0.5108333"
"184778","257","458","48.75","38.25","0.8441667"
"184788","257","468","53.75","38.25","0"
"184789","257","469","54.25","38.25","0"
"184790","257","470","54.75","38.25","0"
"184791","257","471","55.25","38.25","0"
"184792","257","472","55.75","38.25","0.225"
"184793","257","473","56.25","38.25","0.9469444"
"184794","257","474","56.75","38.25","0.93833333"
"184795","257","475","57.25","38.25","0.845"
"184796","257","476","57.75","38.25","0.39166668"
"184797","257","477","58.25","38.25","0.023333333"
"184798","257","478","58.75","38.25","0"
"184799","257","479","59.25","38.25","0"
"184800","257","480","59.75","38.25","0"
"184801","257","481","60.25","38.25","0"
"184802","257","482","60.75","38.25","0"
"184803","257","483","61.25","38.25","0"
"184804","257","484","61.75","38.25","0"
"184805","257","485","62.25","38.25","0"
"184806","257","486","62.75","38.25","0"
"184807","257","487","63.25","38.25","0"
"184808","257","488","63.75","38.25","0"
"184809","257","489","64.25","38.25","0"
"184810","257","490","64.75","38.25","0"
